3761.890104046298,-2825.2377640318045
3861.363159682138,-1009.9668857247555
4130.643754736734,-929.8814057994445
3740.789758911423,-621.7747677534562
3649.3549299936312,-687.4003693589194
3660.4074917309467,-472.72679122579416
3730.7419755138644,-379.2937313129313
3770.933109104102,-496.08505620400985
3839.2580362075073,-32.2566516365836
3946.7693185613944,-24.470563310511697
4142.701094813806,234.69494811445307
4157.772769910145,-58.95181161168727
4043.2280391779664,-379.2937313129313
4158.777548249901,-492.7481612071218
4335.618536046949,-286.97296973236445
4342.651984425241,-915.4215274795966
3872.4157214194543,140.14958986929426
3952.7979885999302,265.8393014187407
4250.2123771676925,145.71108153077418
4471.263611914003,-37.81814329806353
4356.718881181824,140.14958986929426
4338.632871066217,582.8443261230967
4362.74755122036,795.2933075916302
4362.74755122036,804.191694249998
4262.269717244764,1031.1005540383792
4571.741445889599,129.0266065463344
4547.626765735456,471.61449289349815
4566.717554190819,501.6465478654898
4531.550312299361,603.9779944367206
4847.050710982731,-477.17598455497813
4827.959922527368,-156.83406485373405
4735.5203152698205,-147.9356781953662
4745.568098667379,45.60423162413543
4953.557214996862,8.89838665836789
4875.184504495897,244.705633105117
4938.485539900523,447.1439295829864
4741.548985308355,557.2614644802891
4864.131942758581,680.7265793651436
4858.103272720046,828.6622575605098
4959.585885035398,677.3896843682555
5062.073275690505,593.9673094460567
5074.130615767576,467.16529956431424
5062.073275690505,338.13869301797985
5127.383867774643,381.51832797752326
5137.431651172203,472.72679122579416
5150.493769589029,587.2935194522807
5179.632341441952,476.0636862226821
5246.952490205601,504.98344286237773
5229.87125842975,565.0475528063611
5338.387319123393,704.0848443433592
5047.001600594166,-456.0423162413543
5067.097167389285,-171.29394317358188
5074.130615767576,-8.89838665836789
5153.508104608297,-348.1493780086437
5151.498547928786,-261.39010808955675
5154.512882948053,-11.122983322959863
5254.9907169236485,-166.84474984439794
5350.444659200465,-283.6360747354765
5355.468550899244,-239.144141443637
5348.435102520953,-144.5987831984782
5375.564117694364,-150.16027485995815
5485.084956727763,-150.16027485995815
5583.553234023847,-348.1493780086437
5579.534120664823,-461.6038079028343
5654.892496146519,-333.6894996887959
5737.284320006508,-226.90885978838116
6037.713043593539,-121.24051822026252
6230.630484826682,-718.544722663207
5178.627563102196,-920.9830191410766
5265.038500321208,-932.1060024640365
5345.420767501685,-684.0634743620316
5460.97027657362,-617.3255744242723
5526.280868657757,-799.7425009208142
6439.624379495921,-2392.5537127686666
6441.633936175432,-5721.662621330553
7670.477845696967,-7615.906681230618
7073.639511881929,2605.0026942372
6858.616947174155,1918.714623210576
6532.063986753469,2811.890184044253
6159.29122270401,2608.3395892340877
6055.799053709146,2465.9654027002016
6038.7178219332945,2734.029300783534
6355.222998956419,1140.105790603386
6051.779940350121,578.3951327939128
5885.991514290388,606.2025911013126
5983.455013246717,1162.3517572493054
5770.442005218454,1288.041468798752
5562.452888888971,1445.9878319847821
5852.833829078442,1709.6025367389307
5948.287771355259,2005.4738931296633
5765.418113519675,2022.158368114103
5635.8017076911565,1126.758210615834
5550.3955488119,1137.881193938794
5566.472002247995,1373.688440385543
5329.34431406559,944.3412841192923
5358.482885918512,1066.6941006718507
5445.898601477281,1121.196718954354
5430.826926380941,1342.5440870812554
5181.641898121464,819.7638709021418
5248.9620468851135,1050.009625687411
5231.880815109262,1265.7955021528323
5255.995495263405,1472.6829919598858
5071.116280748309,672.9404910390716
5068.10194572904,784.1703242686702
5080.159285806112,733.0046009830548
5136.426872832446,719.6570209955031
5141.450764531226,797.517904256222
5152.503326268541,779.7211309394863
5152.503326268541,793.0687109270382
5156.522439627565,793.0687109270382
5155.5176612878095,809.753185911478
5143.460321210738,1033.325150702971
5082.168842485624,1224.6404638578808
5153.508104608297,1288.041468798752
5143.460321210738,1357.0039654011032
5074.130615767576,1395.9344070314628
5127.383867774643,1494.9289586058055
4937.480761560767,733.0046009830548
5030.925147158071,934.3305991286285
4948.533323298082,937.6674941255164
4971.643225112469,1063.3572056749629
4950.542879977595,1227.9773588547687
4926.428199823452,916.5338258118927
4869.155834457361,1013.3037807216434
4924.418643143939,1341.4317887489594
4830.974257546635,1261.3463088236485
4634.037702954468,677.3896843682555
4653.128491409831,709.6463360048392
4679.252728243487,807.528589246886
4755.615882064939,817.5392742375498
4745.568098667379,925.4322124702607
4738.534650289087,1250.2233255006886
