1486.2964307561026,-2592.767412581944
2866.3558657743115,-1695.1426584190829
3307.64800191633,-1839.7414416175611
3205.497044476048,-889.838665836789
3410.820468931015,-817.5392742375498
3475.175572118392,-724.106214324687
3478.240100841601,-508.32033785926575
3624.315969981204,-606.2025911013126
3619.20842210919,-47.82882828872741
3725.4454178470833,337.02639468568384
2304.525599852761,589.5181161168728
3699.907678487012,708.5340376725433
3726.4669274214853,1124.533613951242
3518.0789742433108,1163.4640555816018
3323.992155106775,1458.223113640038
3275.9812051098424,2229.0458579211563
3178.9377955415753,3285.7292736023433
3183.023833839186,3579.376033328484
3021.6253210835403,3596.0605083129235
3067.5932519316675,3464.8093051019964
2456.730526438781,3618.306474958843
1978.6640456182613,4131.076006147293
1569.0387062827308,3594.9482099806273
1339.1990520420966,3351.354875207807
1366.7798105509726,2804.1040957181813
1552.6945530922856,4285.685474336435
919.3586169625377,4282.3485793395475
1160.434876521603,4792.893513863405
1844.846291371492,-1731.8485033848508
1470.9737871400603,-1919.8269215428722
1356.5647148069443,-1823.0569666331216
1175.7575201376453,-1707.3779400743388
1681.404759467041,-334.8017980210918
1265.6503626850936,-889.838665836789
1045.0042946140845,-1021.0898690477153
951.025413769025,-1493.8166602735093
847.8529467543403,-1462.672306969222
631.2929169809424,-1164.5763539138977
530.1634691150634,-447.1439295829864
654.7876371922074,-150.16027485995815
544.4646031567028,-14.459878319847823
621.0778212369144,125.68971154944643
642.5295222993735,263.61470475414876
1248.2846999202457,-145.71108153077418
1359.629243530153,230.24575478526916
1225.8114892833835,923.2076158056686
1175.7575201376453,1457.1108153077419
1232.9620563042033,1671.7843934408672
640.4865031505678,360.3846596638996
640.4865031505678,808.6408875791819
20.430191488056394,716.3201259986151
352.4208031689728,942.1166874547005
359.5713701897925,1258.0094138267605
431.07704039798983,2041.0674397631346
23.49472021126485,1031.1005540383792
-424.947982951573,1687.3565700930112
-426.9910021003786,1688.4688684253072
4.086038297611279,2019.933771449511
-565.916304219162,2474.863789358569
30.645287232084584,2794.0934107275175
-329.9475925321107,3250.135726968872
-160.37700318124269,3341.3441902171426
19.408681913653574,3587.1621216545554
-119.51662020512988,4058.7766145480537
205.3234244549667,5027.588461977858
-411.66835848433635,4382.455429246185
-623.1208403857199,4350.198777609602
-661.9382042130272,4356.872567603378
-866.240119093591,1461.5600086369259
-1270.7579105571074,1720.7255200618908
-1164.5209148192143,3034.3498505034504
-1275.8654584291216,3128.895208748609
-1557.8021009642996,3133.3444020777933
-2052.2127349752645,3154.478070391417
-1787.641755204934,3451.4617251144455
-1580.275311601162,3893.0441630359514
-1990.9221605110952,3839.6538430857445
-2613.021491322412,3598.285104977516
-1590.4904073451903,-602.8656961044245
-3794.9080689064745,-1368.1269487240631
-2307.5901285759696,1591.6989135155563
-2282.052389215899,1897.5809548969523
-2694.742257274638,1679.570481766939
-2497.5909094148938,2841.922239016245
-2599.741866855176,3125.5583137517215
-2671.247537063373,3114.4353304287615
-2974.6358806610106,2899.761752295636
-3018.560792360332,3399.183703496534
-3370.9815955293047,3064.381905475442
-3430.229150844668,2825.2377640318045
-3427.1646221214596,2026.6075614432868
-2370.9237221889443,4827.37476216458
-1894.9002605172304,5262.283410092311
-1242.1556424738287,5469.1708998993645
-2053.2342445496674,6373.469444056001
-447.42119358843496,6147.672882599916
