3984.893504412447,2270.6004020818896
4123.489434351478,2907.747331755211
4076.7991293670434,2815.455542640227
3644.594093462746,2570.826704022198
3659.992887292709,1171.994526833649
4106.01352588752,1355.466155797171
4160.762515195707,1457.765488310165
4063.2954078642097,2272.8243006147804
4465.0764836418275,1011.8738324654845
4458.578676486394,1451.0937927114915
3907.3480361338134,-579.3255678181511
4166.1773544919015,1682.3792401321737
4131.522382996258,1706.8421239939764
4062.2124400049706,1686.827037197956
3843.452932438721,1592.311349550081
4262.561493964161,2174.9727651675685
